,herocompare,herocompare_name,itemhero,itemhero_name,skill,skill_WR,tandem_WR,item0,item_WR0,item_name0,item1,item_WR1,item_name1,item2,item_WR2,item_name2,item3,item_WR3,item_name3,item4,item_WR4,item_name4
99,102,Abaddon,1,Anti-Mage,E,0.5,0.434,63.0,0.4015444015444015,Power Treads,48.0,0.68,Boots of Travel,143.0,0.4878048780487805,Skull Basher,81.0,0.513953488372093,Vladmir's Offering,147.0,0.5968436154949784,Manta Style
100,103,Elder Titan,1,Anti-Mage,W,0.4772727272727273,0.44765342960288806,63.0,0.3944954128440367,Power Treads,48.0,0.627906976744186,Boots of Travel,143.0,0.4202898550724637,Skull Basher,81.0,0.4918032786885246,Vladmir's Offering,145.0,0.4538461538461538,Battle Fury
101,104,Legion Commander,1,Anti-Mage,W,0.4700564971751413,0.42561236232122307,63.0,0.3895274584929757,Power Treads,48.0,0.6607538802660754,Boots of Travel,143.0,0.4953203743700504,Skull Basher,81.0,0.4927701674277017,Vladmir's Offering,145.0,0.4367432882961923,Battle Fury
102,105,Techies,1,Anti-Mage,Q,0.532258064516129,0.47928994082840237,63.0,0.4397759103641457,Power Treads,48.0,0.6346153846153846,Boots of Travel,143.0,0.5614035087719298,Skull Basher,81.0,0.5671641791044776,Vladmir's Offering,145.0,0.4906444906444907,Battle Fury
103,106,Ember Spirit,1,Anti-Mage,W,0.5182926829268293,0.5030498744169358,63.0,0.4530791788856305,Power Treads,48.0,0.7135036496350365,Boots of Travel,147.0,0.6009830205540662,Manta Style,81.0,0.5568561872909699,Vladmir's Offering,143.0,0.5408163265306123,Skull Basher
104,107,Earth Spirit,1,Anti-Mage,Q,0.5,0.45636172450052576,63.0,0.4066390041493776,Power Treads,48.0,0.7159090909090909,Boots of Travel,143.0,0.4902912621359223,Skull Basher,81.0,0.5072463768115942,Vladmir's Offering,147.0,0.5604249667994687,Manta Style
105,109,Terrorblade,1,Anti-Mage,Q,0.4852941176470588,0.4794816414686825,63.0,0.436950146627566,Power Treads,48.0,0.7159090909090909,Boots of Travel,81.0,0.6019417475728155,Vladmir's Offering,143.0,0.5588235294117647,Skull Basher,145.0,0.4988505747126437,Battle Fury
106,110,Phoenix,1,Anti-Mage,E,0.6111111111111112,0.4747682801235839,63.0,0.4215552523874488,Power Treads,48.0,0.7034883720930233,Boots of Travel,147.0,0.5710659898477157,Manta Style,145.0,0.4846827133479212,Battle Fury,143.0,0.5,Skull Basher
107,111,Oracle,1,Anti-Mage,E,0.6666666666666666,0.56,63.0,0.5165745856353591,Power Treads,139.0,0.8936170212765957,Butterfly,147.0,0.6836158192090396,Manta Style,81.0,0.6179245283018868,Vladmir's Offering,208.0,0.84375,Abyssal Blade
108,112,Winter Wyvern,1,Anti-Mage,Q,0.5614035087719298,0.49836065573770494,63.0,0.4539614561027837,Power Treads,147.0,0.6212765957446809,Manta Style,81.0,0.5753968253968254,Vladmir's Offering,145.0,0.5122377622377622,Battle Fury,143.0,0.4963503649635037,Skull Basher
109,113,Arc Warden,1,Anti-Mage,E,0.75,0.5512572533849129,63.0,0.5085227272727273,Power Treads,48.0,0.664,Boots of Travel,147.0,0.6287015945330297,Manta Style,81.0,0.5836909871244635,Vladmir's Offering,145.0,0.5508130081300813,Battle Fury
110,1,Anti-Mage,2,Axe,Q,0.5833333333333334,0.52311939268461,214.0,0.4774011299435028,Tranquil Boots,125.0,0.4864197530864198,Vanguard,1.0,0.5266524520255863,Blink Dagger,127.0,0.5410509031198686,Blade Mail,48.0,0.7534246575342466,Boots of Travel
111,3,Bane,2,Axe,E,0.5436893203883495,0.49169435215946844,214.0,0.4372294372294372,Tranquil Boots,1.0,0.5017301038062284,Blink Dagger,127.0,0.496031746031746,Blade Mail,125.0,0.4175824175824176,Vanguard,36.0,0.4285714285714285,Magic Wand
112,4,Bloodseeker,2,Axe,W,0.5454545454545454,0.4899845916795069,214.0,0.44921875,Tranquil Boots,125.0,0.4852941176470588,Vanguard,1.0,0.5040257648953301,Blink Dagger,127.0,0.5072463768115942,Blade Mail,36.0,0.4482758620689655,Magic Wand
113,5,Crystal Maiden,2,Axe,W,0.5,0.4304694419840567,214.0,0.3847019122609674,Tranquil Boots,125.0,0.4068241469816273,Vanguard,1.0,0.4426840633737186,Blink Dagger,48.0,0.7278911564625851,Boots of Travel,127.0,0.459830866807611,Blade Mail
114,6,Drow Ranger,2,Axe,W,0.625,0.4326797385620915,214.0,0.3949579831932773,Tranquil Boots,125.0,0.4122137404580153,Vanguard,1.0,0.4399441340782123,Blink Dagger,127.0,0.4592476489028213,Blade Mail,48.0,0.6936936936936937,Boots of Travel
115,7,Earthshaker,2,Axe,Q,0.5675675675675675,0.4473561066916238,214.0,0.4034981905910736,Tranquil Boots,125.0,0.3933566433566433,Vanguard,1.0,0.4537937743190661,Blink Dagger,127.0,0.4652619589977221,Blade Mail,48.0,0.7180327868852459,Boots of Travel
116,8,Juggernaut,2,Axe,W,0.5,0.4148842660416056,214.0,0.3670133729569093,Tranquil Boots,125.0,0.4004711425206125,Vanguard,1.0,0.42353298875038,Blink Dagger,48.0,0.7133620689655172,Boots of Travel,127.0,0.4432989690721649,Blade Mail
117,9,Mirana,2,Axe,E,0.5032679738562091,0.4614420062695925,214.0,0.4091666666666667,Tranquil Boots,48.0,0.7689243027888446,Boots of Travel,125.0,0.44,Vanguard,1.0,0.4705882352941176,Blink Dagger,127.0,0.4804428044280443,Blade Mail
118,10,Morphling,2,Axe,E,0.509090909090909,0.49850299401197606,214.0,0.4603481624758221,Tranquil Boots,48.0,0.7714285714285715,Boots of Travel,1.0,0.5077160493827161,Blink Dagger,127.0,0.5181818181818182,Blade Mail,36.0,0.3934426229508197,Magic Wand
119,11,Shadow Fiend,2,Axe,W,0.6571428571428571,0.46875,214.0,0.4228855721393035,Tranquil Boots,125.0,0.4474885844748858,Vanguard,48.0,0.7568807339449541,Boots of Travel,1.0,0.4787878787878788,Blink Dagger,127.0,0.4879564879564879,Blade Mail
120,12,Phantom Lancer,2,Axe,Q,0.7,0.5519877675840978,214.0,0.5203883495145631,Tranquil Boots,1.0,0.5591054313099042,Blink Dagger,127.0,0.5649819494584838,Blade Mail,125.0,0.5531914893617021,Vanguard,36.0,0.4137931034482759,Magic Wand
121,13,Puck,2,Axe,W,0.8,0.4969574036511156,214.0,0.4605263157894737,Tranquil Boots,125.0,0.5460526315789473,Vanguard,127.0,0.5277777777777778,Blade Mail,1.0,0.5,Blink Dagger,48.0,0.6712328767123288,Boots of Travel
122,14,Pudge,2,Axe,E,0.4521193092621664,0.4299862448418157,214.0,0.3843245101409419,Tranquil Boots,125.0,0.3851102941176471,Vanguard,1.0,0.4435483870967742,Blink Dagger,48.0,0.7701149425287356,Boots of Travel,127.0,0.4539629005059022,Blade Mail
123,15,Razor,2,Axe,E,0.5392156862745098,0.49480968858131485,214.0,0.4385964912280702,Tranquil Boots,125.0,0.4318181818181818,Vanguard,1.0,0.5018050541516246,Blink Dagger,48.0,0.7045454545454546,Boots of Travel,127.0,0.4831932773109244,Blade Mail
124,16,Sand King,2,Axe,Q,0.5454545454545454,0.48288075560802834,214.0,0.4148606811145511,Tranquil Boots,48.0,0.8188976377952756,Boots of Travel,125.0,0.4472573839662447,Vanguard,1.0,0.4867469879518072,Blink Dagger,127.0,0.5157142857142857,Blade Mail
125,17,Storm Spirit,2,Axe,W,0.5384615384615384,0.5107692307692308,214.0,0.4744094488188976,Tranquil Boots,125.0,0.4010695187165775,Vanguard,48.0,0.788235294117647,Boots of Travel,1.0,0.5181674565560821,Blink Dagger,127.0,0.5166374781085814,Blade Mail
126,18,Sven,2,Axe,Q,0.4864864864864865,0.4197456087219867,214.0,0.3683397683397683,Tranquil Boots,125.0,0.3987068965517241,Vanguard,48.0,0.726890756302521,Boots of Travel,1.0,0.431360201511335,Blink Dagger,127.0,0.4352441613588111,Blade Mail
127,19,Tiny,2,Axe,Q,0.6666666666666666,0.49452954048140046,214.0,0.4591549295774648,Tranquil Boots,125.0,0.5019157088122606,Vanguard,1.0,0.4994388327721661,Blink Dagger,127.0,0.4986979166666667,Blade Mail,48.0,0.7,Boots of Travel
128,20,Vengeful Spirit,2,Axe,E,0.5054347826086957,0.43882709807886755,214.0,0.39,Tranquil Boots,125.0,0.3785714285714286,Vanguard,48.0,0.7739130434782608,Boots of Travel,1.0,0.458963282937365,Blink Dagger,127.0,0.4722564734895191,Blade Mail
129,21,Windranger,2,Axe,E,0.5686673448626653,0.4973703981968445,214.0,0.4535679374389052,Tranquil Boots,125.0,0.4755434782608696,Vanguard,1.0,0.5075787019043918,Blink Dagger,127.0,0.5183691756272402,Blade Mail,48.0,0.7284263959390863,Boots of Travel
130,22,Zeus,2,Axe,Q,0.3968253968253968,0.3451251078515962,214.0,0.3029001074113856,Tranquil Boots,125.0,0.2945990180032733,Vanguard,31.0,0.04347826086956522,Cloak,1.0,0.35091640590076,Blink Dagger,48.0,0.6857142857142857,Boots of Travel
131,23,Kunkka,2,Axe,Q,0.5555555555555556,0.4393241167434716,214.0,0.3727087576374745,Tranquil Boots,48.0,0.7129629629629629,Boots of Travel,1.0,0.4503937007874016,Blink Dagger,127.0,0.4506517690875233,Blade Mail,125.0,0.4166666666666667,Vanguard
132,25,Lina,2,Axe,E,0.5208333333333334,0.47980416156670747,214.0,0.4401220442410374,Tranquil Boots,125.0,0.4497607655502392,Vanguard,48.0,0.7729257641921398,Boots of Travel,1.0,0.4886934673366834,Blink Dagger,127.0,0.5079847908745247,Blade Mail
133,26,Lion,2,Axe,Q,0.5434782608695652,0.4856212696690179,214.0,0.4408450704225352,Tranquil Boots,125.0,0.4603481624758221,Vanguard,48.0,0.7673611111111112,Boots of Travel,1.0,0.4924538848518726,Blink Dagger,127.0,0.5093729799612152,Blade Mail
134,27,Shadow Shaman,2,Axe,W,0.5,0.40828402366863903,214.0,0.3532710280373832,Tranquil Boots,125.0,0.3441860465116279,Vanguard,1.0,0.4200626959247649,Blink Dagger,48.0,0.7191011235955056,Boots of Travel,127.0,0.4298561151079137,Blade Mail
135,28,Slardar,2,Axe,W,0.5277777777777778,0.43416370106761565,214.0,0.3880266075388026,Tranquil Boots,125.0,0.3956834532374101,Vanguard,48.0,0.7393364928909952,Boots of Travel,1.0,0.4430693069306931,Blink Dagger,127.0,0.4543478260869565,Blade Mail
136,29,Tidehunter,2,Axe,W,0.5333333333333333,0.409652076318743,214.0,0.361997226074896,Tranquil Boots,125.0,0.3729508196721312,Vanguard,1.0,0.4191685912240184,Blink Dagger,127.0,0.4048257372654155,Blade Mail,36.0,0.2822085889570552,Magic Wand
137,30,Witch Doctor,2,Axe,E,0.4574468085106383,0.4298780487804878,214.0,0.3852855759922555,Tranquil Boots,125.0,0.3948051948051948,Vanguard,1.0,0.4442675159235669,Blink Dagger,48.0,0.7349397590361446,Boots of Travel,127.0,0.4454887218045113,Blade Mail
138,31,Lich,2,Axe,W,0.6086956521739131,0.4592198581560284,214.0,0.4150537634408602,Tranquil Boots,48.0,0.7916666666666666,Boots of Travel,125.0,0.4484848484848485,Vanguard,1.0,0.4696132596685083,Blink Dagger,127.0,0.487551867219917,Blade Mail
139,32,Riki,2,Axe,Q,0.4545454545454545,0.4306651634723788,214.0,0.383601756954612,Tranquil Boots,125.0,0.4169741697416974,Vanguard,48.0,0.7205882352941176,Boots of Travel,1.0,0.4413145539906103,Blink Dagger,127.0,0.4511691884456671,Blade Mail
140,33,Enigma,2,Axe,E,0.4567307692307692,0.4330097087378641,214.0,0.3771712158808933,Tranquil Boots,1.0,0.4382470119521912,Blink Dagger,48.0,0.7012987012987013,Boots of Travel,125.0,0.4085365853658536,Vanguard,127.0,0.453125,Blade Mail
141,34,Tinker,2,Axe,E,0.5047318611987381,0.47553516819571867,214.0,0.4126315789473684,Tranquil Boots,48.0,0.7913043478260869,Boots of Travel,125.0,0.3989071038251366,Vanguard,1.0,0.4833597464342314,Blink Dagger,127.0,0.4972273567467653,Blade Mail
142,35,Sniper,2,Axe,W,0.6363636363636364,0.4812734082397004,214.0,0.4064436183395291,Tranquil Boots,48.0,0.8087431693989071,Boots of Travel,125.0,0.4259818731117825,Vanguard,1.0,0.494613124387855,Blink Dagger,127.0,0.4967032967032967,Blade Mail
143,36,Necrophos,2,Axe,Q,0.3714285714285714,0.33067940552016983,214.0,0.27187708750835,Tranquil Boots,125.0,0.2870201096892139,Vanguard,1.0,0.3414634146341464,Blink Dagger,48.0,0.6903765690376569,Boots of Travel,127.0,0.3531353135313531,Blade Mail
144,37,Warlock,2,Axe,W,0.7142857142857143,0.3798449612403101,214.0,0.3365695792880259,Tranquil Boots,125.0,0.3018867924528302,Vanguard,1.0,0.3903743315508021,Blink Dagger,127.0,0.4037854889589905,Blade Mail,36.0,0.25,Magic Wand
145,38,Beastmaster,2,Axe,Q,0.75,0.498567335243553,214.0,0.4253731343283582,Tranquil Boots,1.0,0.5014409221902018,Blink Dagger,127.0,0.5032467532467533,Blade Mail,119.0,0.9130434782608695,Shiva's Guard,125.0,0.4056603773584906,Vanguard
146,39,Queen of Pain,2,Axe,Q,0.6470588235294118,0.5221932114882507,214.0,0.4730337078651685,Tranquil Boots,48.0,0.7777777777777778,Boots of Travel,1.0,0.5268817204301075,Blink Dagger,127.0,0.5457348406988695,Blade Mail,125.0,0.4837662337662338,Vanguard
147,40,Venomancer,2,Axe,E,0.4646153846153846,0.42857142857142855,214.0,0.375249500998004,Tranquil Boots,48.0,0.7545454545454545,Boots of Travel,125.0,0.3764705882352941,Vanguard,1.0,0.4403100775193798,Blink Dagger,127.0,0.4553734061930783,Blade Mail
148,41,Faceless Void,2,Axe,W,0.5526315789473685,0.5078651685393258,214.0,0.4704225352112676,Tranquil Boots,1.0,0.509895227008149,Blink Dagger,127.0,0.5196850393700787,Blade Mail,48.0,0.7603305785123967,Boots of Travel,125.0,0.4779411764705883,Vanguard
149,42,Wraith King,2,Axe,Q,0.5714285714285714,0.3705926481620405,214.0,0.3309090909090909,Tranquil Boots,125.0,0.3348314606741573,Vanguard,1.0,0.3815480844409695,Blink Dagger,127.0,0.3806970509383378,Blade Mail,48.0,0.7083333333333334,Boots of Travel
150,43,Death Prophet,2,Axe,E,0.489247311827957,0.45904761904761904,214.0,0.4160583941605839,Tranquil Boots,125.0,0.4761904761904762,Vanguard,1.0,0.4711729622266402,Blink Dagger,127.0,0.5011655011655012,Blade Mail,36.0,0.2727272727272727,Magic Wand
151,44,Phantom Assassin,2,Axe,E,0.5306122448979592,0.49852507374631266,214.0,0.4542566709021601,Tranquil Boots,125.0,0.4902840059790732,Vanguard,48.0,0.8055555555555556,Boots of Travel,1.0,0.5079202861522739,Blink Dagger,127.0,0.5126002290950744,Blade Mail
152,45,Pugna,2,Axe,Q,0.5,0.4394736842105263,214.0,0.3908794788273616,Tranquil Boots,1.0,0.4512534818941504,Blink Dagger,125.0,0.3898305084745763,Vanguard,127.0,0.4659863945578231,Blade Mail,36.0,0.2903225806451613,Magic Wand
153,46,Templar Assassin,2,Axe,W,0.75,0.4842105263157895,214.0,0.4314814814814815,Tranquil Boots,1.0,0.4960998439937597,Blink Dagger,127.0,0.5099099099099099,Blade Mail,125.0,0.4114583333333333,Vanguard,36.0,0.2959183673469388,Magic Wand
154,47,Viper,2,Axe,Q,0.631578947368421,0.4306010928961749,214.0,0.3980848153214774,Tranquil Boots,48.0,0.7456140350877193,Boots of Travel,1.0,0.4385763490241102,Blink Dagger,127.0,0.4604904632152589,Blade Mail,125.0,0.3680297397769517,Vanguard
155,48,Luna,2,Axe,Q,0.5833333333333334,0.46943765281173594,214.0,0.4090909090909091,Tranquil Boots,48.0,0.8775510204081632,Boots of Travel,1.0,0.4832904884318766,Blink Dagger,127.0,0.5014492753623189,Blade Mail,36.0,0.3287671232876712,Magic Wand
156,49,Dragon Knight,2,Axe,E,0.4962962962962963,0.44605263157894737,214.0,0.3970345963756178,Tranquil Boots,48.0,0.7941176470588235,Boots of Travel,1.0,0.458161865569273,Blink Dagger,127.0,0.4784688995215311,Blade Mail,125.0,0.3823529411764706,Vanguard
157,50,Dazzle,2,Axe,Q,0.72,0.4373499759961594,214.0,0.3803755299818292,Tranquil Boots,48.0,0.7887323943661971,Boots of Travel,125.0,0.391304347826087,Vanguard,1.0,0.4521912350597609,Blink Dagger,127.0,0.4621653084982538,Blade Mail
158,51,Clockwerk,2,Axe,E,0.4622641509433962,0.4266666666666667,214.0,0.3674321503131524,Tranquil Boots,48.0,0.7380952380952381,Boots of Travel,1.0,0.432937181663837,Blink Dagger,127.0,0.4389763779527559,Blade Mail,125.0,0.3725490196078431,Vanguard
159,52,Leshrac,2,Axe,E,0.6162790697674418,0.5221674876847291,214.0,0.4206896551724138,Tranquil Boots,1.0,0.5360824742268041,Blink Dagger,125.0,0.532258064516129,Vanguard,127.0,0.5287356321839081,Blade Mail,36.0,0.4545454545454545,Magic Wand
160,53,Natures Prophet,2,Axe,Q,0.5833333333333334,0.522887323943662,214.0,0.4582309582309582,Tranquil Boots,48.0,0.7603305785123967,Boots of Travel,125.0,0.486322188449848,Vanguard,1.0,0.5368516833484986,Blink Dagger,127.0,0.542319749216301,Blade Mail
161,54,Lifestealer,2,Axe,E,0.4497126436781609,0.43572496263079225,214.0,0.4021937842778793,Tranquil Boots,125.0,0.4219512195121951,Vanguard,1.0,0.4427244582043344,Blink Dagger,127.0,0.4536878216123499,Blade Mail,48.0,0.7074829931972789,Boots of Travel
162,55,Dark Seer,2,Axe,W,0.5454545454545454,0.45368171021377673,214.0,0.4119402985074627,Tranquil Boots,48.0,0.75,Boots of Travel,1.0,0.4574209245742092,Blink Dagger,127.0,0.4664723032069971,Blade Mail,125.0,0.4489795918367347,Vanguard
163,56,Clinkz,2,Axe,E,0.5392156862745098,0.5,214.0,0.4510204081632653,Tranquil Boots,1.0,0.510569105691057,Blink Dagger,127.0,0.5334538878842676,Blade Mail,125.0,0.4736842105263158,Vanguard,48.0,0.7448979591836735,Boots of Travel
164,57,Omniknight,2,Axe,E,0.4369369369369369,0.3542234332425068,125.0,0.3294460641399417,Vanguard,214.0,0.3246606334841629,Tranquil Boots,1.0,0.367504835589942,Blink Dagger,127.0,0.3825503355704698,Blade Mail,36.0,0.264367816091954,Magic Wand
165,58,Enchantress,2,Axe,W,0.7272727272727273,0.5061475409836066,214.0,0.4543010752688172,Tranquil Boots,48.0,0.7752808988764045,Boots of Travel,125.0,0.5177304964539007,Vanguard,1.0,0.5212765957446809,Blink Dagger,127.0,0.5211970074812967,Blade Mail
166,59,Huskar,2,Axe,E,0.5180722891566265,0.4915514592933948,214.0,0.4381139489194499,Tranquil Boots,48.0,0.8636363636363636,Boots of Travel,1.0,0.4967532467532468,Blink Dagger,127.0,0.5035335689045937,Blade Mail,125.0,0.4347826086956522,Vanguard
167,60,Night Stalker,2,Axe,W,0.5454545454545454,0.4095634095634096,214.0,0.3511450381679389,Tranquil Boots,125.0,0.3759398496240601,Vanguard,1.0,0.4172185430463576,Blink Dagger,127.0,0.4292803970223325,Blade Mail,36.0,0.32,Magic Wand
168,61,Broodmother,2,Axe,E,0.6666666666666666,0.5862068965517241,214.0,0.4879518072289157,Tranquil Boots,48.0,0.7704918032786885,Boots of Travel,1.0,0.5914396887159533,Blink Dagger,127.0,0.5789473684210527,Blade Mail,125.0,0.546875,Vanguard
169,62,Bounty Hunter,2,Axe,E,0.4658119658119658,0.4343086632243259,214.0,0.4029197080291971,Tranquil Boots,125.0,0.4004024144869215,Vanguard,1.0,0.4454976303317535,Blink Dagger,127.0,0.4555712270803949,Blade Mail,36.0,0.3311258278145696,Magic Wand
170,63,Weaver,2,Axe,E,0.4885993485342019,0.461133069828722,214.0,0.4074702886247878,Tranquil Boots,1.0,0.4733242134062928,Blink Dagger,48.0,0.717948717948718,Boots of Travel,127.0,0.4801223241590214,Blade Mail,125.0,0.3838862559241706,Vanguard
171,64,Jakiro,2,Axe,W,0.6666666666666666,0.42482100238663484,214.0,0.3720238095238095,Tranquil Boots,1.0,0.42997542997543,Blink Dagger,127.0,0.4444444444444444,Blade Mail,125.0,0.3716814159292036,Vanguard,36.0,0.3,Magic Wand
172,65,Batrider,2,Axe,E,0.4141414141414141,0.44841269841269843,214.0,0.4166666666666667,Tranquil Boots,1.0,0.4628099173553719,Blink Dagger,127.0,0.4514563106796117,Blade Mail,125.0,0.3424657534246575,Vanguard,36.0,0.2941176470588235,Magic Wand
173,66,Chen,2,Axe,E,0.6744186046511628,0.5275590551181102,214.0,0.4757281553398058,Tranquil Boots,48.0,0.9411764705882353,Boots of Travel,1.0,0.5403225806451613,Blink Dagger,127.0,0.5643564356435643,Blade Mail,36.0,0.5,Magic Wand
174,67,Spectre,2,Axe,W,0.4423076923076923,0.3681936041486603,214.0,0.3284393692224035,Tranquil Boots,125.0,0.307570977917981,Vanguard,1.0,0.3770053475935829,Blink Dagger,127.0,0.3695652173913043,Blade Mail,48.0,0.6524822695035462,Boots of Travel
175,68,Ancient Apparition,2,Axe,W,0.5882352941176471,0.44589774078478,214.0,0.4285714285714285,Tranquil Boots,1.0,0.4548780487804878,Blink Dagger,48.0,0.6967213114754098,Boots of Travel,127.0,0.47,Blade Mail,125.0,0.3432203389830508,Vanguard
176,69,Doom,2,Axe,E,0.4585253456221198,0.4619750283768445,214.0,0.4217207334273625,Tranquil Boots,125.0,0.4658119658119658,Vanguard,1.0,0.4674418604651163,Blink Dagger,127.0,0.4723404255319149,Blade Mail,36.0,0.356687898089172,Magic Wand
177,70,Ursa,2,Axe,W,0.4285714285714285,0.35217794253938833,214.0,0.3058419243986255,Tranquil Boots,125.0,0.308411214953271,Vanguard,1.0,0.3696969696969697,Blink Dagger,48.0,0.7024793388429752,Boots of Travel,127.0,0.3926940639269406,Blade Mail
178,71,Spirit Breaker,2,Axe,W,0.5,0.40224719101123596,214.0,0.355868544600939,Tranquil Boots,125.0,0.336734693877551,Vanguard,1.0,0.4107560405300078,Blink Dagger,36.0,0.3227091633466135,Magic Wand,127.0,0.4227353463587922,Blade Mail
